player_id,player_name,Attack,Attacking Midfield,Central Midfield,Centre-Back,Centre-Forward,Defender,Defensive Midfield,Goalkeeper,Left Midfield,Left Winger,Left-Back,Right Midfield,Right Winger,Right-Back,Second Striker,Sweeper,midfield
337800,Gedson Fernandes,0,11,81,1,0,0,0,0,0,0,0,9,0,0,1,0,0
337805,Jorge Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
337807,Jordan Morris,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
337809,Simone Mazzocchi,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
337810,Daniel Bezziccheri,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
337811,Francesco Gelli,0,0,0,0,0,0,0,0,1,3,1,0,0,3,1,0,0
337812,Julijan Popovic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
337816,Sinan Karweina,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337821,Louis Ramsay,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
337869,Simeon Akinola,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
337873,David Batista,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
337892,Lars Middelwijk,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
337920,Vitaliy Shilnikov,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
337922,Esteban Burgos,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
337928,Mads Tranberg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
337941,Issa Thiaw,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337946,Jairo Izquierdo,0,0,0,0,1,0,0,0,0,5,4,1,2,0,1,0,0
337966,Aleksandr Bolonin,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
337972,Javi Llor,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337977,Nando García,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
337980,Hysen Memolla,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
337981,Gustavo Marmentini,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
337999,Vladimir Vomenko,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338024,Noel Carbonell,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
338031,Jurich Carolina,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
338032,Deyovaisio Zeefuik,0,0,0,0,0,0,1,0,0,0,0,6,0,83,0,0,0
338070,Konstantinos Tsimikas,0,0,0,0,0,0,0,0,3,0,146,0,0,0,0,0,0
338078,Jan Schimmel,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
338081,Danilo Verus,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
338082,Javi Boix Garcia,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
338101,Mouhamadou Sarr,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
338102,Mikhail Radchenko,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
338107,Simone Rossetti,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338110,Aziz Ait Mansour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
338114,Aleksandar Panovski,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
338121,Argjend Malaj,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338124,Alush Gavazaj,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
338139,Jelle Reus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338140,Mark van Putten,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338142,Joost Koenis,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338143,Joost Wagemaker,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338144,Antwain Kors,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338145,Patrick Oud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338146,Jim Bouwhuis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338147,Tom Deen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338148,Maarten Smit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338149,Michel Maes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338156,Erik Piket,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338160,Anton den Haan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338170,Matías Orihuela,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0
338171,Martijn Fransen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338172,Stef Beijer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
338173,Renzo van Duren,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
338174,Roderik Luitjes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338175,Thomas Demont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338176,Nick Buijl,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338177,Daan Basten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338178,Tim Buurman,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338180,Evert Römer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338226,Hayrullah Bilazer,0,0,0,0,0,0,0,0,0,0,1,1,0,45,0,0,0
338227,Yusuf Çelik,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
338275,George Casey,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
338282,Sander Schaafsma,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338285,Unai Núñez,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0
338286,Hodei Oleaga,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338287,Antonio Salado,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
338288,Alex Valiño,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338291,Laurence Maguire,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
338297,Alessandro Turrin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338315,Javi Alonso,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338318,Iñigo Arzuaga,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338323,Gorka Garai,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338329,Álvaro Mateo,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
338354,Jeffrey Hollander,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338355,Emiel Wijbenga,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338356,Jordy van Loon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338357,Johannes Meijer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338358,Wesley Tankink,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
338360,Ruud Algra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338361,Ralph Wietses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338363,Jasper Bol Raap,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338364,Robin Hollander,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338371,Kevin Blonk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338372,Martijn Jansen,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0
338373,Jorn Uittenbogaard,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
338374,Yarrik van Breukelen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
338375,Fabian van Jaarsveld,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
338376,Rory van Gulik,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
338377,Jeroen Merk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
338378,Gert Labots,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338379,Nick van Baaren,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338386,Bart van de Manakker,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338387,Niek van de Berg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338388,Rik Wiersema,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338389,Teun Spreeuwenberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338390,Rick van der Putten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338391,Koen Kuunders,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338392,Ron Verlijsdonk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338393,Oliver Helledie,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
338394,Maarten Kuunders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338395,Casper Bruun,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
338396,Rudy van de Berkmortel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338397,Leon Thijs,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338401,Ulrich Nnomo,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
338422,Feyzi Yıldırım,0,0,0,0,0,0,0,0,0,0,1,1,0,8,0,0,0
338423,Stefano Pino,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
338424,Mikel Merino,0,7,163,2,0,0,30,0,1,0,0,1,0,0,0,0,0
338425,Álex Berenguer,0,17,0,0,3,0,0,0,22,71,4,24,19,10,11,0,0
338441,David Humanes,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
338468,Dirk Verlijsdonk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338470,Kevin Krommendijk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
338471,Dennis Boshoeve,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338472,Patrick Nitert,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
338473,Kevin Coenraad,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
338474,Leo Scheepmaker,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338475,Remco Gombert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
338476,Maarten Smit,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338477,Lennard Mulderij,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338478,Marc Meijer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338479,Tom Hegeman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338480,Jaap Mulderij,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338482,Ronald ter Morsche,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338491,Peer Aldenkamp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338493,Wesley Mortier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338494,Remco Derks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338495,Vincent van Ledden,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
338496,Ewoud Bakker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338497,Martin Speelziek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338498,Joël Saro,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338499,Mamoudou Kaba,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338500,Marvin van den Born,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338507,Kevin de Bruin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338508,Maarten Bosch,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
338509,Niels Rothof,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338510,Robin Custers,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
338511,Daley Hoogakker,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
338512,Khalid El Haddouti,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338513,Jeroen Meijers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338518,Alex Lejic,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
338523,Klaas Kramer,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
338525,Hessel Snoek,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0
338527,Jelle de Boer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338529,Cornelis Koffeman,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
338530,Gert Jan Nagel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338532,Kees de Boer,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
338534,Riekelt Jan Brands,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
338535,Siemen Lindeboom,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
338536,Lucas Nagel,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
338538,Jan van Slooten,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338540,William de Boer,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
338541,Riekelt Nentjes,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
338544,Gerrit Tol,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
338546,Bennie Dunnink,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
338550,Marinus Snoek,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
338552,Randy Wanten,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
338554,Paolo Di Lernia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338555,Hassan Benabdelouahad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338556,Housein Benabdelouahad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338559,Guido Cals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338561,Barney van der Heide,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338562,Stan Goossens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338563,Wesley van der Sluijs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338564,Mario Bocken,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338580,Collin Goudt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338581,Dempsey Andrade Varela,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
338583,Winston Helder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338584,Chris da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338585,Randy Doest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338586,Owen Wolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338587,Patrick Struijk,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338588,Remon van Prooijen,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338589,Brendon Leetz,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
338591,Cas Leenders,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338600,Toon Jochems,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
338601,Twan van Mechelen,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338602,Nick Nuytemans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
338603,Thomas van der Spek,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
338604,Björn Klomps,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
338605,Paolo Fortunati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
338606,Nikai Derwort,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
338607,Marvin Bedaf,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
338616,Paul Norbruis,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
338618,Andrés Cabranes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
338627,Francesco Antonucci,0,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
338628,Adrien Bongiovanni,0,4,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0
338629,Sebastiaan Bornauw,0,0,0,124,0,0,0,0,0,0,0,0,0,1,0,0,0
338635,Hannes Delcroix,0,0,0,65,0,0,0,0,0,0,6,0,0,0,0,0,0
338636,Jérôme Déom,0,3,7,0,0,0,5,0,4,0,0,1,1,0,0,0,0
338637,Daam Foulon,0,0,1,0,0,0,0,0,14,0,39,0,0,0,0,0,0
338645,Giannis Kallivokas,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
338651,Gaëtan Coucke,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0
338654,Goran Milojko,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0
338661,Ryan Pryce,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
338665,Brent Gabriël,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
338668,Senne Lynen,0,3,37,0,0,0,20,0,0,0,0,1,0,0,0,0,0
338670,Mile Svilar,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
338672,Zinho Vanheusden,0,0,0,77,0,0,0,0,0,0,0,0,0,1,0,0,0
338673,Thibaud Verlinden,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338678,Gjorgji Antoski,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338680,Alessandro Ciranni,0,0,0,0,0,0,0,0,1,0,4,20,1,80,0,0,0
338691,Jordy Dobber,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
338692,Stephan Ooms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338693,Rene Beute,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338694,Leroy Versteegen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338695,Patrick Bentem,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
338696,Romain van Bruggen,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
338697,Joris van Eijck,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
338698,Joery Josee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
338700,Tim van Rheenen,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338701,Matthew Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
338706,Giovanni Sabajo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338707,Alje Wiltenburg,0,0,1,0,0,0,5,0,0,0,0,0,0,4,0,0,0
338708,Moaad El Aakel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
338709,Michel van Kampen,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
338710,Said Bentohami,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338712,Edipo Rodríguez,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
338713,Jos Fidom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
338714,Kenny van der Aa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338715,Alex Zomer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338717,Björn Bakker,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338718,Carlos Lopes Macedo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338719,Stefan Liezen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338721,Kaj van Duuren,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338722,Marc Holterman,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338723,Stephan Besuijen,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338726,Jeroen Kleene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338740,Rutger de Bos,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
338742,Alex van Dommelen,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338747,Elton de Morais Lima,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338748,Paul Hoekstra,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338749,Thiemen Noordam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
338750,Abdelhak Ouled Said,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
338751,Mitchell Drooduin,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
338752,Milano Naarden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
338753,Lulu Statia,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
338754,Danzell Ruperti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
338756,Jay-Jay Gulpen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
338759,Leon Krznaric,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
338761,Thomas den Boer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338762,Vincent de Klerk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338763,Lerry Overgaauw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338764,Marvin Hooplot,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338765,Anouar Said,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338767,Manucho Adelino,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
338768,Jelle Baan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338769,Rik Pomp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338771,Jurensley Dorand,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
338772,Erwin van Dis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338784,Frank Post,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
338785,Arnoud Post,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
338786,Wesley de Klein,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
338788,Rodney Rosink,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
338789,Timon Rorije,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
338790,Dick Hakvoort,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
338793,Grad Damen,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0
338794,Fatih Aksoy,0,0,5,58,0,0,33,0,0,0,0,0,0,9,0,0,0
338795,Aran Nijboer,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
338796,Allan Bakker,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
338797,Jeroen de Groot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338802,Noël de Graauw,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338804,Sahr Kabuta,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
338805,Robert Jas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338808,Ruchen Pieternella,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338809,Jean-Marc Antersijn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338811,Lovette Ofori,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338815,Aldrick Susanna,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338816,Bas Gulpers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
338817,Indy Boonen,0,6,0,0,0,0,0,0,0,4,0,1,4,0,2,0,0
338818,Bas Rijkers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
338819,Jur Rademakers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338820,Bas Crijnen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338821,Joris Hermans,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338822,Luuk Broers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338823,Antwan Rijkers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338838,Muhammet Beşir,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338840,Jordy Braber,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338864,Ifeanyi Mathew,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
338879,Kevin Lankford,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338894,Ibragim Bazaev,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0
338895,Anton Begeza,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
338896,Aleksey Buznyakov,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
338898,Yuri Gromov,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
338899,Oleg Kibizov,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
338900,Roman Malakhov,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
338901,Roman Manuylov,0,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0
338902,Ivan Puzan,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
338903,Vladislav Soromytjko,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
338905,Aleksandr Suprun,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
338906,Soltan Takazov,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0
338907,Kirill Eidelnant,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
338908,Oleg Baklov,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
338909,Vasili Berezun,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0
338910,Anton Bocharov,0,0,0,0,0,0,0,0,1,0,0,2,0,15,0,0,0
338911,Ilya Dodonov,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
338912,Aleksandr Ivashin,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
338918,Saveliy Tolstopyatov,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338919,Evgeniy Yatskiy,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338939,Sondre Bjørshol,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
